shipment_id,order_id,carrier,tracking_number,current_status,status_details,last_updated
SHIP14177,ORD13490,DHL,3458895358732,Delivered,Delivered to front porch.,2025-06-28 08:16:51.384322
SHIP14178,ORD13491,DHL,5953256555464,Delivered,Delivered to front porch.,2025-06-29 03:20:39.177407
SHIP14179,ORD13492,FedEx,0121013092223,Delivered,Delivered to front porch.,2025-07-05 11:16:11.886109
SHIP14180,ORD13493,DHL,8958644086046,Delayed,Weather event in transit region,2025-07-04 23:43:41.301405
SHIP14181,ORD13494,FedEx,8242196828835,Delivered,Delivered to front porch.,2025-07-03 02:35:58.536387
SHIP14182,ORD13495,DHL,0356210524356,Delivered,Delivered to front porch.,2025-06-26 21:27:50.204776
SHIP14183,ORD13496,FedEx,3099482881693,Delivered,Delivered to front porch.,2025-06-30 11:18:35.418803
SHIP14184,ORD13497,FedEx,0397371534556,Delayed,Weather event in transit region,2025-07-13 03:29:27.054929
SHIP14185,ORD13498,FedEx,4029141016370,Delivered,Delivered to front porch.,2025-07-04 20:41:05.532112
SHIP14186,ORD13499,FedEx,3429687129304,Delayed,Vehicle breakdown,2025-07-05 14:58:02.578657
SHIP14187,ORD13500,DHL,5671567109205,Delayed,Vehicle breakdown,2025-07-07 20:14:55.306790
SHIP14188,ORD13501,USPS,5726093773786,Delivered,Delivered to front porch.,2025-07-05 00:20:36.003605
SHIP14189,ORD13503,DHL,3248503838226,Delivered,Delivered to front porch.,2025-07-01 05:44:34.531663
SHIP14190,ORD13504,DHL,4084673759829,Delivered,Delivered to front porch.,2025-07-01 05:30:11.529004
SHIP14191,ORD13505,DHL,9929413434725,Delivered,Delivered to front porch.,2025-07-01 09:42:08.254119
SHIP14192,ORD13506,DHL,2905679615235,Delivered,Delivered to front porch.,2025-07-05 03:40:06.407188
SHIP14193,ORD13507,USPS,4952238689624,Delivered,Delivered to front porch.,2025-06-29 15:35:46.969468
SHIP14194,ORD13508,USPS,2341382649318,Delayed,Logistics issue at sorting hub,2025-07-06 17:40:53.618962
SHIP14195,ORD13509,DHL,2400468165262,Delayed,Logistics issue at sorting hub,2025-07-10 18:33:54.310421
SHIP14196,ORD13510,UPS,9575149915351,Delivered,Delivered to front porch.,2025-06-30 05:19:54.428225
SHIP14197,ORD13511,UPS,8588786567105,Delivered,Delivered to front porch.,2025-06-29 00:44:15.654097
SHIP14198,ORD13514,DHL,0596608644819,Delivered,Delivered to front porch.,2025-06-30 20:11:54.150876
SHIP14199,ORD13515,DHL,5488509289112,Delayed,Weather event in transit region,2025-07-11 23:47:15.649448
SHIP14200,ORD13516,UPS,7439428076947,Delivered,Delivered to front porch.,2025-07-03 06:33:16.812563
SHIP14201,ORD13517,UPS,6538795389931,Delivered,Delivered to front porch.,2025-07-02 18:18:31.881492
SHIP14202,ORD13518,UPS,8469854374804,Delivered,Delivered to front porch.,2025-07-01 10:38:02.604786
SHIP14203,ORD13519,FedEx,2152568309021,Delivered,Delivered to front porch.,2025-06-30 04:35:28.306588
SHIP14204,ORD13520,UPS,5341995363820,Delayed,Logistics issue at sorting hub,2025-07-11 18:27:14.669843
SHIP14205,ORD13522,USPS,0052639043842,Delayed,Weather event in transit region,2025-07-11 11:13:37.373390
SHIP14206,ORD13523,DHL,7746837505365,Delivered,Delivered to front porch.,2025-07-01 09:21:21.300496
SHIP14207,ORD13524,UPS,1931760343894,Delivered,Delivered to front porch.,2025-07-02 16:06:22.761218
SHIP14208,ORD13525,DHL,8786896035402,Delivered,Delivered to front porch.,2025-07-04 14:52:26.304188
SHIP14209,ORD13526,UPS,3597526128112,Delivered,Delivered to front porch.,2025-07-05 20:09:53.024206
SHIP14210,ORD13527,DHL,0634675446872,Delayed,Vehicle breakdown,2025-07-11 13:48:42.079227
SHIP14211,ORD13528,USPS,9122068030513,Delayed,Vehicle breakdown,2025-07-15 01:30:58.427337
SHIP14212,ORD13529,USPS,5399359821653,Delivered,Delivered to front porch.,2025-07-03 06:28:10.804922
SHIP14213,ORD13530,FedEx,4569664868907,Delivered,Delivered to front porch.,2025-06-30 14:02:25.549469
SHIP14214,ORD13532,UPS,4093669999941,Delayed,Vehicle breakdown,2025-07-09 04:05:08.122620
SHIP14215,ORD13533,UPS,3155797263590,Delivered,Delivered to front porch.,2025-06-30 19:07:44.749787
SHIP14216,ORD13534,DHL,2958473831554,Delayed,Vehicle breakdown,2025-07-08 03:00:51.505286
SHIP14217,ORD13535,UPS,8500134157400,Delayed,Vehicle breakdown,2025-07-09 21:13:27.088171
SHIP14218,ORD13536,DHL,7338298090834,Delivered,Delivered to front porch.,2025-06-29 17:21:12.489481
SHIP14219,ORD13537,UPS,1588228950684,Delivered,Delivered to front porch.,2025-07-05 14:55:47.739142
SHIP14220,ORD13539,UPS,7895050472142,Delayed,Vehicle breakdown,2025-07-07 21:05:15.011421
SHIP14221,ORD13540,FedEx,2627500522351,Delivered,Delivered to front porch.,2025-07-04 12:54:13.975433
SHIP14222,ORD13543,USPS,7172407277538,Delivered,Delivered to front porch.,2025-06-30 15:03:36.142131
SHIP14223,ORD13544,USPS,0478933024064,Delivered,Delivered to front porch.,2025-07-08 08:49:48.793518
SHIP14224,ORD13545,DHL,3352945648593,Delivered,Delivered to front porch.,2025-07-06 22:43:07.069906
SHIP14225,ORD13546,FedEx,8735826686801,Delivered,Delivered to front porch.,2025-07-01 22:05:23.700433
SHIP14226,ORD13547,USPS,7338160479156,Delivered,Delivered to front porch.,2025-06-29 11:26:18.979568
SHIP14227,ORD13548,FedEx,9048650231772,Delayed,Vehicle breakdown,2025-07-05 10:11:40.652716
SHIP14228,ORD13549,DHL,2871199555231,Delivered,Delivered to front porch.,2025-07-02 18:51:49.891307
SHIP14229,ORD13550,DHL,8918917078352,Delivered,Delivered to front porch.,2025-07-05 00:37:25.623737
SHIP14230,ORD13551,FedEx,0389771118047,Delivered,Delivered to front porch.,2025-07-02 19:54:02.526439
SHIP14231,ORD13552,DHL,7373314028538,Delayed,Vehicle breakdown,2025-07-12 00:41:05.870702
SHIP14232,ORD13553,UPS,9892958088756,Delivered,Delivered to front porch.,2025-07-03 22:30:16.187042
SHIP14233,ORD13554,DHL,2458881621612,Delivered,Delivered to front porch.,2025-07-02 04:59:25.483328
SHIP14234,ORD13555,DHL,8194690678549,Delivered,Delivered to front porch.,2025-07-06 10:12:17.158969
SHIP14235,ORD13556,FedEx,6793422040436,Delivered,Delivered to front porch.,2025-07-02 02:24:40.891731
SHIP14236,ORD13557,DHL,5060931734615,Delivered,Delivered to front porch.,2025-07-04 15:35:55.299438
SHIP14237,ORD13561,UPS,1261372594149,Delivered,Delivered to front porch.,2025-07-05 14:56:22.632462
SHIP14238,ORD13563,FedEx,5515808311173,Delivered,Delivered to front porch.,2025-07-08 18:31:17.475542
SHIP14239,ORD13564,DHL,6647039397318,Delivered,Delivered to front porch.,2025-07-01 05:42:28.952116
SHIP14240,ORD13565,FedEx,8157832068837,Delayed,Vehicle breakdown,2025-07-05 11:11:05.455204
SHIP14241,ORD13566,FedEx,0771726553506,Delayed,Vehicle breakdown,2025-07-09 03:55:35.559613
SHIP14242,ORD13568,UPS,0946082242962,Delivered,Delivered to front porch.,2025-07-04 21:37:10.592295
SHIP14243,ORD13569,FedEx,4286424918787,Delivered,Delivered to front porch.,2025-06-30 15:14:34.049455
SHIP14244,ORD13570,DHL,3508967668174,Delivered,Delivered to front porch.,2025-07-07 19:39:09.697723
SHIP14245,ORD13571,USPS,4920155592952,Delivered,Delivered to front porch.,2025-07-04 21:24:29.912934
SHIP14246,ORD13573,USPS,4380202705979,Delivered,Delivered to front porch.,2025-07-01 06:20:58.232274
SHIP14247,ORD13575,FedEx,2925135675269,Delivered,Delivered to front porch.,2025-07-02 15:19:34.045315
SHIP14248,ORD13577,FedEx,1097476942896,Delivered,Delivered to front porch.,2025-07-05 09:34:54.284606
SHIP14249,ORD13579,USPS,5607727849247,Delivered,Delivered to front porch.,2025-07-05 19:20:12.295298
SHIP14250,ORD13580,DHL,8220330033611,Delivered,Delivered to front porch.,2025-07-08 07:16:19.774621
SHIP14251,ORD13581,USPS,9225807516375,Delayed,Logistics issue at sorting hub,2025-07-07 08:23:53.746244
SHIP14252,ORD13583,DHL,3725626834996,Delivered,Delivered to front porch.,2025-07-03 20:08:22.898622
SHIP14253,ORD13584,UPS,0785812898402,Delayed,Logistics issue at sorting hub,2025-07-12 08:37:28.977615
SHIP14254,ORD13585,UPS,6327980908169,Delayed,Logistics issue at sorting hub,2025-07-11 00:44:12.330387
SHIP14255,ORD13587,UPS,8596315776720,Delayed,Weather event in transit region,2025-07-16 07:26:05.287452
SHIP14256,ORD13588,UPS,5052447809413,Delayed,Vehicle breakdown,2025-07-07 20:01:25.331645
SHIP14257,ORD13589,USPS,3033820458352,Delayed,Vehicle breakdown,2025-07-18 00:13:17.607141
SHIP14258,ORD13590,UPS,7136290885515,Delivered,Delivered to front porch.,2025-07-08 20:04:01.995152
SHIP14259,ORD13591,UPS,5684202815218,Delivered,Delivered to front porch.,2025-07-03 06:38:54.371148
SHIP14260,ORD13592,DHL,9993602723907,Delivered,Delivered to front porch.,2025-07-05 20:25:44.540341
SHIP14261,ORD13593,UPS,1660790390737,Delivered,Delivered to front porch.,2025-07-03 05:40:31.206984
SHIP14262,ORD13594,DHL,8617445491373,Delivered,Delivered to front porch.,2025-07-08 21:12:55.698995
SHIP14263,ORD13595,FedEx,1821652550885,Delayed,Logistics issue at sorting hub,2025-07-10 19:13:35.709110
SHIP14264,ORD13596,FedEx,0243410213022,Delivered,Delivered to front porch.,2025-07-07 10:37:09.845713
SHIP14265,ORD13597,DHL,0125285343922,Delivered,Delivered to front porch.,2025-07-08 05:37:41.101862
SHIP14266,ORD13598,DHL,9201863398445,Delivered,Delivered to front porch.,2025-07-06 08:32:06.609300
SHIP14267,ORD13599,DHL,0397104097464,Lost,Package missing after last scan. Investigation opened.,2025-07-02 20:45:34.590838
SHIP14268,ORD13600,FedEx,2533495361212,Delivered,Delivered to front porch.,2025-07-02 22:20:02.349740
SHIP14269,ORD13601,DHL,6009668782321,Delivered,Delivered to front porch.,2025-07-05 00:26:47.084213
SHIP14270,ORD13603,FedEx,0206180560512,Delayed,Weather event in transit region,2025-07-06 06:52:06.359918
SHIP14271,ORD13604,UPS,7209248520285,Delivered,Delivered to front porch.,2025-07-04 19:16:08.534800
SHIP14272,ORD13605,FedEx,7575820620699,Delivered,Delivered to front porch.,2025-07-03 23:47:06.315618
SHIP14273,ORD13606,USPS,0598028106298,Delivered,Delivered to front porch.,2025-07-02 06:56:38.642139
SHIP14274,ORD13607,USPS,1294533775927,Delivered,Delivered to front porch.,2025-07-01 21:45:01.184364
SHIP14275,ORD13608,USPS,4815267390490,Delivered,Delivered to front porch.,2025-07-05 19:06:05.726286
SHIP14276,ORD13609,DHL,2538064949587,Delivered,Delivered to front porch.,2025-07-08 19:20:58.933915
SHIP14277,ORD13610,DHL,8290571103985,Delivered,Delivered to front porch.,2025-07-06 01:30:18.796211
SHIP14278,ORD13611,UPS,7721998109096,Delivered,Delivered to front porch.,2025-07-07 18:17:21.009415
SHIP14279,ORD13612,DHL,2916932850829,Delayed,Logistics issue at sorting hub,2025-07-07 03:50:33.699884
SHIP14280,ORD13613,DHL,9850839406778,Delivered,Delivered to front porch.,2025-07-05 12:35:26.811924
SHIP14281,ORD13614,UPS,7449058118962,Delayed,Weather event in transit region,2025-07-14 23:06:47.514511
SHIP14282,ORD13616,UPS,3985489588065,Delivered,Delivered to front porch.,2025-07-04 20:44:25.366543
SHIP14283,ORD13617,FedEx,3940902238682,Delivered,Delivered to front porch.,2025-07-05 14:01:06.578599
SHIP14284,ORD13618,USPS,9128028068367,Delivered,Delivered to front porch.,2025-07-04 07:25:14.248239
SHIP14285,ORD13619,FedEx,7179765517610,Delivered,Delivered to front porch.,2025-07-07 06:56:50.947244
SHIP14286,ORD13620,UPS,9168611306100,Delivered,Delivered to front porch.,2025-07-04 04:15:41.807554
SHIP14287,ORD13621,DHL,3877244034743,Delivered,Delivered to front porch.,2025-07-07 21:12:26.863343
SHIP14288,ORD13622,USPS,0838864661033,Delivered,Delivered to front porch.,2025-07-06 04:11:50.813074
SHIP14289,ORD13623,USPS,0844477591896,Delivered,Delivered to front porch.,2025-07-05 00:05:21.610726
SHIP14290,ORD13624,USPS,6703901933166,Delayed,Weather event in transit region,2025-07-14 13:32:58.808249
SHIP14291,ORD13625,USPS,6785446007427,Delivered,Delivered to front porch.,2025-07-08 20:38:49.541807
SHIP14292,ORD13626,UPS,3156085480682,Delivered,Delivered to front porch.,2025-07-03 02:03:36.629414
SHIP14293,ORD13627,UPS,7778776982303,Delivered,Delivered to front porch.,2025-07-09 23:11:06.715816
SHIP14294,ORD13628,USPS,4115751870171,Delivered,Delivered to front porch.,2025-07-07 04:47:28.916738
SHIP14295,ORD13632,DHL,3535391434082,Delivered,Delivered to front porch.,2025-07-09 11:40:24.702795
SHIP14296,ORD13633,FedEx,0762116457504,Delivered,Delivered to front porch.,2025-07-09 01:17:21.168654
SHIP14297,ORD13634,FedEx,4269041203184,Delivered,Delivered to front porch.,2025-07-08 23:54:34.575843
SHIP14298,ORD13635,UPS,0283358476400,Delayed,Vehicle breakdown,2025-07-09 04:37:59.335847
SHIP14299,ORD13637,DHL,7863276680726,Delayed,Vehicle breakdown,2025-07-16 15:00:04.567495
SHIP14300,ORD13638,DHL,0610170125764,Delivered,Delivered to front porch.,2025-07-08 16:33:25.642807
SHIP14301,ORD13639,UPS,8236094397715,Delivered,Delivered to front porch.,2025-07-04 07:41:21.896759
SHIP14302,ORD13640,UPS,6802068857817,Delivered,Delivered to front porch.,2025-07-05 13:22:58.993399
SHIP14303,ORD13641,UPS,2172084810450,Delivered,Delivered to front porch.,2025-07-10 00:47:09.386195
SHIP14304,ORD13642,UPS,6397650019990,Delayed,Vehicle breakdown,2025-07-18 17:47:58.995155
SHIP14305,ORD13644,UPS,0630719807401,Delivered,Delivered to front porch.,2025-07-02 15:23:39.181537
SHIP14306,ORD13646,UPS,9441360621787,Delayed,Weather event in transit region,2025-07-08 04:00:34.846839
SHIP14307,ORD13647,UPS,1309167510957,Delivered,Delivered to front porch.,2025-07-11 15:00:53.826024
SHIP14308,ORD13649,FedEx,1449632627312,Delivered,Delivered to front porch.,2025-07-09 16:11:52.027931
SHIP14309,ORD13650,USPS,2329488691110,Delayed,Logistics issue at sorting hub,2025-07-13 14:48:43.373172
SHIP14310,ORD13651,FedEx,6792719910568,Delivered,Delivered to front porch.,2025-07-06 09:12:38.001581
SHIP14311,ORD13652,DHL,0312576700049,Lost,Package missing after last scan. Investigation opened.,2025-07-03 02:36:02.751757
SHIP14312,ORD13653,DHL,0309185532772,Lost,Package missing after last scan. Investigation opened.,2025-07-03 04:27:44.090800
SHIP14313,ORD13654,FedEx,8046573110991,Delivered,Delivered to front porch.,2025-07-04 19:22:29.021941
SHIP14314,ORD13656,DHL,5807754276683,Delayed,Vehicle breakdown,2025-07-15 11:45:44.061833
SHIP14315,ORD13657,USPS,0283297845503,Delivered,Delivered to front porch.,2025-07-05 01:38:40.452830
SHIP14316,ORD13658,USPS,1321077436288,Delivered,Delivered to front porch.,2025-07-09 20:03:29.591449
SHIP14317,ORD13660,DHL,8411090836080,Delivered,Delivered to front porch.,2025-07-08 01:20:34.724201
SHIP14318,ORD13661,USPS,3705130235656,Delivered,Delivered to front porch.,2025-07-06 04:25:33.385778
SHIP14319,ORD13662,UPS,9865759936403,Delivered,Delivered to front porch.,2025-07-09 09:38:09.493720
SHIP14320,ORD13663,DHL,3077503221444,Delivered,Delivered to front porch.,2025-07-05 07:42:27.031123
SHIP14321,ORD13664,UPS,0726919190112,Delivered,Delivered to front porch.,2025-07-10 07:07:30.477780
SHIP14322,ORD13665,USPS,0687543184697,Delivered,Delivered to front porch.,2025-07-04 23:34:04.059887
SHIP14323,ORD13667,USPS,2448028047610,Delivered,Delivered to front porch.,2025-07-05 10:10:19.433810
SHIP14324,ORD13668,FedEx,8415251706571,Delivered,Delivered to front porch.,2025-07-08 17:17:58.447336
SHIP14325,ORD13669,DHL,1984514508629,Delivered,Delivered to front porch.,2025-07-03 09:09:14.061543
SHIP14326,ORD13670,DHL,1551362008603,Delayed,Weather event in transit region,2025-07-18 13:43:39.214509
SHIP14327,ORD13672,USPS,8428973849068,Delayed,Weather event in transit region,2025-07-14 16:08:46.709987
SHIP14328,ORD13673,USPS,7777428379089,Lost,Package missing after last scan. Investigation opened.,2025-07-03 23:19:41.598505
SHIP14329,ORD13674,FedEx,0980336901892,Delayed,Logistics issue at sorting hub,2025-07-15 19:03:20.132286
SHIP14330,ORD13675,DHL,9840683036641,Delivered,Delivered to front porch.,2025-07-06 11:35:56.618866
SHIP14331,ORD13676,FedEx,5829109608635,Delivered,Delivered to front porch.,2025-07-07 21:04:21.842130
SHIP14332,ORD13678,DHL,3413771422679,Delivered,Delivered to front porch.,2025-07-04 15:19:56.559255
SHIP14333,ORD13679,UPS,2818864222883,Delivered,Delivered to front porch.,2025-07-05 07:02:26.468705
SHIP14334,ORD13680,FedEx,5090551684830,Delivered,Delivered to front porch.,2025-07-02 23:14:07.776516
SHIP14335,ORD13681,DHL,4650874707480,Delivered,Delivered to front porch.,2025-07-08 05:17:43.848441
SHIP14336,ORD13682,DHL,1942662871583,Delivered,Delivered to front porch.,2025-07-06 06:13:53.947292
SHIP14337,ORD13684,DHL,8659864802866,Delivered,Delivered to front porch.,2025-07-10 05:58:09.360675
SHIP14338,ORD13685,UPS,2745845322242,Delivered,Delivered to front porch.,2025-07-05 18:08:03.566274
SHIP14339,ORD13686,DHL,5316298959254,Delivered,Delivered to front porch.,2025-07-05 14:38:46.870255
SHIP14340,ORD13687,USPS,3335113482076,Delivered,Delivered to front porch.,2025-07-03 21:40:30.439615
SHIP14341,ORD13688,UPS,5024324109824,Delayed,Vehicle breakdown,2025-07-13 03:40:41.539932
SHIP14342,ORD13690,FedEx,5890252093579,Delivered,Delivered to front porch.,2025-07-11 06:43:11.027372
SHIP14343,ORD13691,FedEx,8650337340991,Delivered,Delivered to front porch.,2025-07-06 19:04:44.445556
SHIP14344,ORD13692,DHL,3671045407849,Delivered,Delivered to front porch.,2025-07-11 02:59:07.064490
SHIP14345,ORD13693,DHL,0129866509585,Delivered,Delivered to front porch.,2025-07-08 08:19:18.357126
SHIP14346,ORD13694,USPS,9856132970480,Delivered,Delivered to front porch.,2025-07-13 11:04:25.618391
SHIP14347,ORD13695,DHL,9165244596939,Delivered,Delivered to front porch.,2025-07-10 03:46:39.791481
SHIP14348,ORD13696,FedEx,9549450081210,Delayed,Logistics issue at sorting hub,2025-07-15 22:30:23.963078
SHIP14349,ORD13697,FedEx,0035636850958,Delayed,Weather event in transit region,2025-07-17 15:40:59.797045
SHIP14350,ORD13698,FedEx,0335576681118,Delivered,Delivered to front porch.,2025-07-05 14:07:18.602930
SHIP14351,ORD13699,DHL,4311285908315,Delivered,Delivered to front porch.,2025-07-09 09:12:11.337470
SHIP14352,ORD13700,UPS,1450647247754,Delivered,Delivered to front porch.,2025-07-09 14:54:34.346314
SHIP14353,ORD13701,USPS,6295995406744,Delivered,Delivered to front porch.,2025-07-12 08:49:39.571965
SHIP14354,ORD13703,FedEx,8112183195045,Delivered,Delivered to front porch.,2025-07-11 11:26:33.832050
SHIP14355,ORD13704,DHL,8066801796414,Delivered,Delivered to front porch.,2025-07-07 23:29:04.794121
SHIP14356,ORD13705,USPS,9632601211106,Delivered,Delivered to front porch.,2025-07-10 01:12:09.447133
SHIP14357,ORD13706,DHL,6163375518434,Delivered,Delivered to front porch.,2025-07-09 07:35:35.345578
SHIP14358,ORD13709,DHL,8647925342390,Delivered,Delivered to front porch.,2025-07-13 15:52:14.028298
SHIP14359,ORD13710,DHL,1996639135628,Delivered,Delivered to front porch.,2025-07-10 05:57:27.862368
SHIP14360,ORD13711,FedEx,2715838903109,Delivered,Delivered to front porch.,2025-07-10 01:04:16.140484
SHIP14361,ORD13712,FedEx,6974941935032,Delivered,Delivered to front porch.,2025-07-07 17:21:13.534956
SHIP14362,ORD13713,FedEx,5995560264724,Delivered,Delivered to front porch.,2025-07-05 17:56:56.591469
SHIP14363,ORD13714,FedEx,3288102141730,Delivered,Delivered to front porch.,2025-07-05 11:51:37.308861
SHIP14364,ORD13715,UPS,9728168936177,Delivered,Delivered to front porch.,2025-07-08 01:35:38.135257
SHIP14365,ORD13716,FedEx,7315881499007,Delivered,Delivered to front porch.,2025-07-10 22:09:03.838048
SHIP14366,ORD13718,DHL,0097818968974,Delayed,Logistics issue at sorting hub,2025-07-17 13:46:38.538551
SHIP14367,ORD13719,FedEx,8415511649792,Lost,Package missing after last scan. Investigation opened.,2025-07-05 15:39:39.341759
